EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-1.812,0.605,-0.874,-9.366,-3.856,3.329,0.034,-3.333,-0.094,1.005,0.104,0.397,-1.465,0.336,60.000,18607.000,1.000
-1.438,1.153,-0.293,-11.088,-4.181,2.705,0.001,-3.563,-0.095,1.005,0.102,0.519,-1.495,0.366,60.000,18608.000,1.000
-2.044,1.229,-0.446,-12.600,-4.591,2.015,0.151,-3.152,-0.092,1.008,0.103,0.641,-1.617,0.336,60.000,18609.000,1.000
-4.031,0.374,-1.967,-13.925,-5.297,1.208,-0.032,-2.665,-0.090,1.008,0.104,0.732,-1.465,0.519,60.000,18610.000,1.000
-6.673,-0.702,-3.916,-14.468,-5.790,0.632,-0.359,-2.482,-0.087,1.009,0.104,0.854,-1.404,0.610,60.000,18611.000,1.000
-9.069,-1.214,-5.149,-13.745,-5.630,0.572,-0.426,-2.675,-0.086,1.011,0.103,0.854,-1.434,0.763,60.000,18612.000,1.000
-11.175,-1.478,-5.893,-12.343,-5.103,0.950,-0.182,-3.095,-0.087,1.012,0.101,0.916,-1.312,0.793,60.000,18613.000,1.000
-13.466,-2.456,-7.331,-11.561,-4.911,1.411,0.069,-3.565,-0.087,1.011,0.098,0.824,-1.190,0.763,60.000,18614.000,1.000
-15.752,-4.362,-9.835,-12.086,-5.422,1.584,0.077,-4.050,-0.087,1.014,0.101,0.854,-1.129,0.916,60.000,18615.000,1.000
-16.850,-6.259,-12.280,-13.339,-6.401,1.309,-0.081,-4.613,-0.086,1.016,0.102,0.763,-1.068,0.946,60.000,18616.000,1.000
-15.844,-7.330,-13.419,-14.276,-7.466,0.603,-0.262,-5.288,-0.086,1.016,0.104,0.671,-0.885,0.977,60.000,18617.000,1.000
-13.435,-7.965,-13.438,-14.500,-8.491,-0.398,-0.542,-5.977,-0.085,1.019,0.103,0.458,-0.763,0.946,60.000,18618.000,1.000
-11.350,-8.888,-13.404,-14.235,-9.288,-1.185,-0.842,-6.371,-0.084,1.020,0.105,0.275,-0.671,0.977,60.000,18619.000,1.000
-10.567,-9.853,-13.609,-13.545,-9.350,-1.121,-0.696,-6.118,-0.085,1.020,0.104,0.061,-0.549,0.946,60.000,18620.000,1.000
-10.850,-10.148,-13.462,-12.340,-8.509,-0.421,0.026,-5.331,-0.086,1.020,0.106,0.000,-0.366,0.763,60.000,18621.000,1.000
-11.779,-10.065,-12.936,-11.124,-7.708,-0.542,0.361,-4.862,-0.087,1.022,0.106,-0.153,-0.336,0.702,60.000,18622.000,1.000
-13.395,-11.039,-13.214,-11.048,-8.616,-3.226,-1.432,-5.902,-0.087,1.018,0.104,-0.427,-0.244,0.641,60.000,18623.000,1.000
-15.628,-14.035,-15.379,-12.792,-12.042,-8.818,-6.291,-8.951,-0.088,1.015,0.105,-0.488,-0.275,0.549,60.000,18624.000,1.000
-17.448,-17.985,-18.621,-15.510,-16.638,-15.325,-12.751,-12.920,-0.089,1.011,0.108,-0.610,-0.244,0.397,60.000,18625.000,1.000
-17.283,-20.431,-20.432,-17.171,-19.674,-19.660,-17.577,-15.615,-0.089,1.008,0.104,-0.610,-0.183,0.366,60.000,18626.000,1.000
-14.645,-20.014,-19.087,-16.278,-19.475,-20.234,-18.583,-15.540,-0.087,1.005,0.105,-0.641,-0.061,0.458,60.000,18627.000,1.000
-10.871,-17.655,-15.451,-13.232,-16.778,-18.025,-16.434,-13.114,-0.085,1.005,0.104,-0.549,-0.061,0.458,60.000,18628.000,1.000
-7.942,-15.091,-11.951,-9.913,-13.677,-15.238,-13.503,-10.113,-0.084,1.000,0.105,-0.336,0.153,0.366,60.000,18629.000,1.000
-6.813,-13.199,-10.152,-8.017,-11.707,-13.466,-11.550,-8.233,-0.084,1.000,0.103,-0.366,0.336,0.519,60.000,18630.000,1.000
-6.936,-11.848,-9.647,-7.765,-10.930,-12.846,-10.657,-8.019,-0.086,0.999,0.101,-0.183,0.519,0.580,60.000,18631.000,1.000
-7.116,-10.511,-9.043,-8.039,-10.366,-12.281,-9.810,-8.651,-0.087,0.998,0.101,0.000,0.610,0.732,60.000,18632.000,1.000
-6.678,-8.840,-7.594,-7.583,-9.029,-10.403,-8.021,-8.614,-0.088,0.998,0.099,0.366,0.549,0.793,60.000,18633.000,1.000
-5.791,-6.847,-5.663,-6.018,-6.629,-6.628,-4.982,-6.867,-0.090,0.999,0.100,0.488,0.641,0.763,60.000,18634.000,1.000
-4.794,-4.632,-3.816,-3.852,-3.604,-1.654,-1.120,-3.674,-0.092,1.000,0.102,0.702,0.610,0.854,60.000,18635.000,1.000
