EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-19.284,3.168,10.201,-0.248,7.153,4.964,2.293,2.026,-0.136,0.971,-0.252,0.244,-3.143,1.678,73.333,4745.000,1.000
-13.424,7.122,15.753,2.624,10.146,8.336,3.471,2.597,-0.137,0.971,-0.252,0.214,-2.930,1.831,73.333,4746.000,1.000
-9.475,9.099,19.817,5.223,12.288,10.859,4.462,2.573,-0.137,0.970,-0.252,0.092,-2.808,1.862,73.333,4747.000,1.000
-8.323,8.549,21.130,6.523,12.483,10.322,4.250,1.720,-0.137,0.969,-0.252,0.183,-2.777,1.892,73.333,4748.000,1.000
-9.918,5.874,19.371,6.061,10.563,7.066,2.864,0.403,-0.140,0.966,-0.254,0.092,-2.502,1.923,73.333,4749.000,1.000
-13.265,2.125,15.354,4.123,7.337,3.430,1.340,-0.480,-0.139,0.965,-0.256,0.092,-2.441,1.984,73.333,4750.000,1.000
-17.166,-1.803,10.400,1.276,3.710,1.223,0.462,-0.434,-0.139,0.964,-0.255,0.153,-2.411,2.136,73.333,4751.000,1.000
-20.601,-5.234,5.876,-1.853,0.421,0.859,0.426,0.369,-0.139,0.965,-0.254,0.275,-2.228,2.075,73.333,4752.000,1.000
-22.555,-7.324,3.095,-4.393,-1.645,2.078,1.469,1.777,-0.138,0.965,-0.255,0.244,-2.136,2.045,73.333,4753.000,1.000
-22.391,-7.488,2.728,-5.567,-1.868,4.124,3.690,3.773,-0.138,0.965,-0.251,0.305,-2.136,2.075,73.333,4754.000,1.000
-20.489,-6.140,4.215,-5.303,-0.564,5.710,6.423,6.018,-0.137,0.963,-0.244,0.275,-2.014,2.045,73.333,4755.000,1.000
-18.177,-4.645,6.091,-4.229,1.163,5.568,8.476,7.918,-0.135,0.964,-0.248,0.397,-1.923,2.106,73.333,4756.000,1.000
-17.050,-4.569,6.830,-3.218,2.114,3.036,8.893,9.026,-0.135,0.964,-0.246,0.397,-1.709,2.167,73.333,4757.000,1.000
-18.036,-6.575,5.712,-2.869,1.761,-1.317,7.536,9.196,-0.134,0.964,-0.250,0.427,-1.526,2.136,73.333,4758.000,1.000
-20.788,-9.792,3.320,-3.186,0.626,-5.336,5.306,8.587,-0.131,0.962,-0.250,0.397,-1.312,2.014,73.333,4759.000,1.000
-24.004,-12.646,0.978,-3.811,-0.357,-6.797,3.501,7.583,-0.132,0.961,-0.252,0.488,-1.221,2.136,73.333,4760.000,1.000
-26.316,-14.242,-0.403,-4.523,-0.918,-5.854,2.625,6.495,-0.132,0.964,-0.254,0.458,-0.977,2.075,73.333,4761.000,1.000
-26.893,-14.648,-0.776,-5.351,-1.597,-4.816,2.022,5.260,-0.131,0.963,-0.249,0.580,-0.824,2.075,73.333,4762.000,1.000
-25.546,-14.240,-0.532,-6.262,-2.906,-5.444,0.789,3.635,-0.130,0.963,-0.250,0.580,-0.641,2.014,73.333,4763.000,1.000
-22.633,-13.430,-0.056,-6.974,-4.799,-7.575,-1.285,1.674,-0.129,0.964,-0.249,0.610,-0.427,1.984,73.333,4764.000,1.000
-19.040,-12.936,0.205,-7.254,-6.976,-10.071,-3.801,-0.353,-0.132,0.961,-0.251,0.641,-0.244,1.953,73.333,4765.000,1.000
-16.011,-13.655,-0.333,-7.272,-9.244,-11.960,-6.231,-2.310,-0.131,0.960,-0.251,0.732,-0.092,1.831,73.333,4766.000,1.000
-14.644,-16.013,-2.035,-7.463,-11.380,-12.690,-8.001,-4.047,-0.130,0.960,-0.251,0.854,0.183,1.862,73.333,4767.000,1.000
