EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-2.137,-5.133,-2.008,-1.850,-4.366,-5.790,-5.850,-3.033,-0.150,0.962,-0.279,-0.397,0.671,0.366,73.333,14062.000,1.000
0.591,-5.924,-0.241,1.774,-3.692,-5.736,-5.719,-2.313,-0.152,0.960,-0.281,-0.397,0.732,0.183,73.333,14063.000,1.000
2.367,-7.372,0.534,4.251,-3.838,-6.021,-5.941,-2.237,-0.153,0.960,-0.279,-0.458,0.732,0.092,73.333,14064.000,1.000
3.298,-8.955,0.368,5.329,-4.838,-7.076,-6.814,-3.095,-0.151,0.960,-0.279,-0.519,0.702,0.000,73.333,14065.000,1.000
3.565,-10.056,-0.449,5.152,-6.493,-9.044,-8.402,-4.853,-0.152,0.960,-0.281,-0.641,0.610,-0.031,73.333,14066.000,1.000
3.340,-10.204,-1.463,4.232,-8.257,-11.421,-10.244,-6.918,-0.152,0.959,-0.279,-0.488,0.519,-0.061,73.333,14067.000,1.000
2.859,-9.288,-2.122,3.296,-9.340,-13.242,-11.506,-8.394,-0.155,0.958,-0.279,-0.336,0.519,0.092,73.333,14068.000,1.000
2.433,-7.540,-1.945,3.073,-9.015,-13.622,-11.453,-8.538,-0.154,0.957,-0.280,-0.183,0.519,0.122,73.333,14069.000,1.000
2.284,-5.404,-0.790,3.966,-7.026,-12.196,-9.853,-7.136,-0.155,0.958,-0.277,-0.122,0.397,0.153,73.333,14070.000,1.000
2.424,-3.412,0.987,5.796,-3.803,-9.226,-7.003,-4.546,-0.156,0.957,-0.281,-0.092,0.275,0.305,73.333,14071.000,1.000
2.808,-1.889,2.831,7.988,-0.168,-5.353,-3.491,-1.388,-0.156,0.958,-0.278,0.000,0.214,0.397,73.333,14072.000,1.000
3.564,-0.623,4.516,10.067,3.201,-1.235,0.005,1.691,-0.156,0.959,-0.276,0.061,0.214,0.610,73.333,14073.000,1.000
