EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-4.030,-4.714,-7.143,-3.654,-4.093,-5.485,-5.868,-5.522,-0.123,1.010,0.109,0.427,-0.458,1.007,46.667,174795.000,1.000
-8.004,-6.726,-10.210,-6.067,-5.108,-6.231,-4.645,-5.416,-0.125,1.010,0.105,0.336,-0.519,1.099,46.667,174796.000,1.000
-9.880,-6.043,-10.500,-6.732,-4.002,-4.429,-0.726,-3.254,-0.122,1.008,0.104,0.305,-0.397,1.068,46.667,174797.000,1.000
-9.168,-3.442,-8.124,-5.564,-1.912,-1.585,3.294,-0.944,-0.122,1.007,0.104,0.427,-0.275,1.160,46.667,174798.000,1.000
-6.774,-1.021,-5.115,-3.610,-0.558,0.507,4.661,-0.317,-0.123,1.008,0.103,0.458,-0.397,1.129,46.667,174799.000,1.000
-3.767,-0.046,-3.242,-2.127,-0.565,1.172,2.769,-1.697,-0.125,1.009,0.104,0.580,-0.427,1.099,46.667,174800.000,1.000
-0.628,-0.062,-2.541,-1.713,-1.252,0.914,-0.838,-4.122,-0.124,1.009,0.106,0.580,-0.427,1.129,46.667,174801.000,1.000
2.165,-0.100,-2.242,-2.406,-1.841,0.430,-4.120,-6.452,-0.125,1.010,0.104,0.549,-0.305,1.068,46.667,174802.000,1.000
3.570,-0.238,-2.474,-4.194,-2.475,-0.319,-6.205,-8.208,-0.123,1.008,0.102,0.549,-0.366,1.038,46.667,174803.000,1.000
2.459,-1.537,-4.382,-7.044,-3.943,-2.137,-7.761,-9.633,-0.124,1.008,0.104,0.641,-0.397,1.038,46.667,174804.000,1.000
-1.242,-4.393,-8.358,-10.406,-6.392,-5.478,-9.588,-10.927,-0.121,1.007,0.102,0.763,-0.397,1.038,46.667,174805.000,1.000
-5.963,-7.415,-12.668,-12.986,-8.601,-9.268,-11.040,-11.575,-0.121,1.007,0.101,0.732,-0.336,0.946,46.667,174806.000,1.000
-9.481,-8.594,-14.720,-13.512,-9.059,-11.406,-10.578,-10.828,-0.121,1.003,0.101,0.885,-0.366,0.793,46.667,174807.000,1.000
-10.819,-7.564,-13.869,-11.990,-7.787,-10.810,-8.044,-8.926,-0.120,1.002,0.101,0.977,-0.366,0.885,46.667,174808.000,1.000
-10.878,-5.993,-12.113,-9.895,-6.467,-8.575,-5.319,-7.217,-0.117,1.002,0.101,1.038,-0.336,0.916,46.667,174809.000,1.000
-11.007,-5.541,-11.610,-8.754,-6.479,-6.642,-4.112,-6.677,-0.117,1.002,0.102,1.190,-0.214,0.885,46.667,174810.000,1.000
-11.470,-6.173,-12.338,-8.812,-7.508,-5.878,-4.189,-7.037,-0.116,1.002,0.103,1.251,-0.183,0.916,46.667,174811.000,1.000
-11.652,-6.896,-12.822,-9.361,-8.480,-5.937,-4.589,-7.717,-0.116,1.003,0.105,1.404,-0.153,0.946,46.667,174812.000,1.000
-11.148,-7.338,-12.369,-9.864,-8.996,-6.249,-5.145,-8.642,-0.118,1.001,0.104,1.556,-0.031,1.038,46.667,174813.000,1.000
-10.110,-7.890,-11.640,-10.322,-9.318,-6.494,-6.026,-9.807,-0.122,0.999,0.101,1.587,0.000,0.946,46.667,174814.000,1.000
-8.687,-8.565,-11.226,-10.780,-9.562,-6.526,-7.015,-10.945,-0.123,1.001,0.101,1.465,-0.031,0.854,46.667,174815.000,1.000
-6.554,-8.367,-10.381,-10.787,-9.325,-6.205,-7.632,-11.709,-0.123,1.001,0.100,1.404,0.061,0.916,46.667,174816.000,1.000
-3.472,-6.285,-7.880,-9.655,-8.173,-5.485,-7.635,-11.845,-0.125,1.004,0.101,1.404,0.061,0.763,46.667,174817.000,1.000
-0.369,-2.952,-4.119,-7.480,-6.486,-4.633,-7.531,-11.469,-0.122,1.005,0.102,1.434,0.031,0.671,46.667,174818.000,1.000
0.897,-0.524,-1.423,-5.421,-5.331,-3.988,-8.130,-11.012,-0.125,1.006,0.102,1.587,-0.061,0.610,46.667,174819.000,1.000
-0.632,-0.467,-1.614,-4.485,-5.137,-3.359,-9.105,-10.506,-0.125,1.006,0.100,1.556,-0.153,0.763,46.667,174820.000,1.000
-3.815,-2.027,-3.929,-4.433,-5.109,-2.138,-8.878,-9.352,-0.127,1.010,0.100,1.465,-0.214,0.763,46.667,174821.000,1.000
-6.574,-3.429,-6.133,-4.379,-4.461,-0.259,-6.613,-7.300,-0.124,1.009,0.100,1.251,-0.305,0.610,46.667,174822.000,1.000
-7.945,-4.034,-7.243,-4.080,-3.632,1.418,-3.401,-5.063,-0.125,1.010,0.100,1.221,-0.275,0.519,46.667,174823.000,1.000
-8.510,-4.630,-8.239,-4.137,-3.700,2.014,-1.013,-3.549,-0.124,1.012,0.100,0.977,-0.397,0.427,46.667,174824.000,1.000
-9.075,-5.890,-10.210,-5.205,-5.022,1.444,-0.292,-3.107,-0.124,1.012,0.099,0.854,-0.458,0.580,46.667,174825.000,1.000
-9.501,-7.231,-12.521,-7.167,-6.806,0.260,-0.882,-3.573,-0.127,1.015,0.099,0.793,-0.458,0.519,46.667,174826.000,1.000
-8.989,-7.420,-13.301,-9.003,-7.829,-0.845,-1.823,-4.482,-0.127,1.017,0.099,0.793,-0.580,0.458,46.667,174827.000,1.000
-7.357,-6.081,-11.686,-9.687,-7.419,-1.367,-2.214,-5.144,-0.126,1.018,0.098,0.549,-0.641,0.336,46.667,174828.000,1.000
-5.654,-4.083,-8.892,-9.140,-5.740,-1.014,-1.529,-4.880,-0.127,1.019,0.098,0.427,-0.732,0.366,46.667,174829.000,1.000
-5.137,-2.418,-6.735,-8.064,-3.396,0.261,0.128,-3.599,-0.129,1.019,0.102,0.305,-0.702,0.275,46.667,174830.000,1.000
-5.848,-1.248,-5.667,-7.028,-1.056,1.981,1.908,-2.108,-0.128,1.019,0.102,0.092,-0.885,0.214,46.667,174831.000,1.000
-6.694,-0.363,-4.862,-6.066,0.669,3.248,2.852,-1.412,-0.126,1.019,0.105,-0.061,-0.916,0.244,46.667,174832.000,1.000
-6.930,-0.215,-3.996,-5.214,1.139,3.268,2.608,-1.796,-0.124,1.020,0.102,-0.305,-1.068,0.244,46.667,174833.000,1.000
-6.919,-1.775,-4.016,-4.965,-0.152,1.814,1.382,-2.799,-0.122,1.020,0.104,-0.458,-1.068,0.244,46.667,174834.000,1.000
-7.108,-5.024,-5.626,-5.693,-2.895,-0.542,-0.274,-3.742,-0.119,1.021,0.104,-0.671,-1.007,0.366,46.667,174835.000,1.000
-6.992,-8.215,-7.754,-6.941,-5.796,-2.777,-1.777,-4.283,-0.119,1.018,0.102,-0.702,-0.946,0.427,46.667,174836.000,1.000
-5.787,-9.393,-8.523,-7.803,-7.588,-4.203,-2.959,-4.687,-0.120,1.015,0.104,-0.854,-0.824,0.610,46.667,174837.000,1.000
-3.785,-8.341,-7.474,-7.924,-8.018,-4.773,-3.963,-5.425,-0.120,1.012,0.104,-0.824,-0.793,0.763,46.667,174838.000,1.000
-2.279,-6.414,-5.985,-7.832,-7.685,-4.657,-4.964,-6.654,-0.117,1.010,0.103,-0.885,-0.732,0.763,46.667,174839.000,1.000
-2.181,-4.637,-5.378,-8.249,-7.201,-3.878,-6.254,-8.270,-0.120,1.008,0.105,-0.793,-0.641,0.885,46.667,174840.000,1.000
-3.101,-2.644,-5.263,-9.253,-6.659,-2.406,-8.054,-10.086,-0.120,1.005,0.103,-0.824,-0.702,1.038,46.667,174841.000,1.000
-3.851,0.267,-4.206,-10.226,-5.871,-0.492,-10.109,-11.749,-0.118,1.002,0.106,-0.732,-0.488,1.160,46.667,174842.000,1.000
-3.691,3.487,-1.830,-10.680,-5.009,1.167,-11.891,-12.812,-0.118,1.000,0.103,-0.580,-0.397,1.160,46.667,174843.000,1.000
-2.947,5.166,0.388,-10.879,-4.734,1.691,-13.114,-13.031,-0.118,0.998,0.106,-0.397,-0.427,1.190,46.667,174844.000,1.000
-2.334,4.071,0.795,-11.331,-5.428,0.652,-13.611,-12.454,-0.119,0.997,0.106,0.000,-0.336,1.190,46.667,174845.000,1.000
-1.939,0.960,-0.400,-11.770,-6.522,-1.524,-12.974,-11.215,-0.120,0.997,0.104,0.153,-0.275,1.068,46.667,174846.000,1.000
-1.268,-2.265,-1.458,-11.181,-6.985,-3.827,-10.934,-9.468,-0.121,0.997,0.105,0.336,-0.183,1.190,46.667,174847.000,1.000
-0.290,-4.476,-1.350,-8.977,-6.418,-5.336,-8.064,-7.464,-0.120,0.997,0.110,0.580,-0.153,1.251,46.667,174848.000,1.000
0.144,-5.992,-0.942,-5.923,-5.376,-5.680,-5.599,-5.531,-0.120,0.999,0.105,0.763,-0.061,1.251,46.667,174849.000,1.000
-0.739,-7.414,-1.674,-3.678,-4.659,-5.111,-4.521,-4.038,-0.118,1.000,0.106,0.946,-0.061,1.068,46.667,174850.000,1.000
-2.782,-8.458,-3.674,-3.405,-4.574,-4.332,-4.966,-3.415,-0.120,1.003,0.106,1.038,-0.061,1.038,46.667,174851.000,1.000
-5.419,-8.435,-5.822,-5.018,-4.939,-4.141,-6.308,-3.914,-0.120,1.002,0.105,1.160,-0.031,1.068,46.667,174852.000,1.000
-8.552,-7.443,-7.350,-7.670,-5.522,-4.824,-7.605,-5.258,-0.121,1.003,0.104,1.221,-0.061,0.946,46.667,174853.000,1.000
-12.303,-6.330,-8.489,-10.479,-6.124,-5.793,-8.054,-6.694,-0.120,1.005,0.106,1.251,0.031,0.824,46.667,174854.000,1.000
-15.961,-5.444,-9.375,-12.647,-6.325,-5.955,-7.195,-7.452,-0.119,1.006,0.108,1.282,0.031,0.732,46.667,174855.000,1.000
-17.778,-4.122,-9.157,-13.425,-5.593,-4.678,-5.136,-7.260,-0.120,1.007,0.108,1.190,0.000,0.580,46.667,174856.000,1.000
-16.439,-1.975,-7.097,-12.650,-4.131,-2.766,-3.042,-6.723,-0.120,1.006,0.104,1.129,0.092,0.610,46.667,174857.000,1.000
-12.667,-0.249,-4.281,-11.222,-3.324,-2.330,-2.925,-7.070,-0.124,1.005,0.102,1.129,-0.122,0.702,46.667,174858.000,1.000
-8.760,-0.942,-3.123,-10.471,-4.562,-4.896,-5.999,-9.018,-0.122,1.007,0.104,1.221,-0.061,0.641,46.667,174859.000,1.000
-6.466,-4.393,-4.776,-10.910,-7.517,-9.615,-11.108,-11.805,-0.122,1.006,0.105,1.251,-0.183,0.519,46.667,174860.000,1.000
-5.731,-8.498,-7.679,-11.818,-10.137,-13.850,-15.213,-13.681,-0.123,1.008,0.104,1.312,-0.153,0.366,46.667,174861.000,1.000
-5.608,-10.700,-9.216,-12.139,-10.596,-15.424,-15.861,-13.450,-0.123,1.009,0.104,1.190,-0.061,0.336,46.667,174862.000,1.000
-5.867,-10.379,-8.529,-11.657,-8.961,-14.024,-13.204,-11.407,-0.121,1.009,0.106,1.129,-0.183,0.305,46.667,174863.000,1.000
-7.256,-8.945,-7.162,-11.206,-6.782,-10.767,-9.343,-8.757,-0.123,1.008,0.103,0.916,-0.244,0.336,46.667,174864.000,1.000
-10.361,-7.939,-7.011,-11.777,-5.357,-6.921,-5.846,-6.389,-0.124,1.009,0.105,0.885,-0.275,0.427,46.667,174865.000,1.000
