EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
2.294,2.769,4.281,-0.766,2.515,-1.127,-0.587,2.561,-0.093,0.983,-0.230,-0.122,-0.366,0.305,60.000,90638.000,0.000
2.265,2.671,4.198,-0.758,2.412,-1.090,-0.608,2.491,-0.093,0.983,-0.230,-0.122,-0.366,0.305,60.000,90639.000,0.000
2.357,2.674,4.217,-0.823,2.438,-0.921,-0.544,2.518,-0.093,0.983,-0.230,-0.122,-0.366,0.305,60.000,90640.000,0.000
2.569,2.747,4.367,-0.741,2.532,-0.723,-0.379,2.628,-0.093,0.983,-0.230,-0.122,-0.366,0.305,60.000,90641.000,0.000
2.837,2.856,4.587,-0.495,2.665,-0.502,-0.100,2.819,-0.093,0.983,-0.230,-0.122,-0.366,0.305,60.000,90642.000,0.000
3.058,2.951,4.760,-0.241,2.797,-0.278,0.195,3.018,-0.093,0.983,-0.230,-0.122,-0.366,0.305,60.000,90643.000,0.000
3.196,2.996,4.848,-0.044,2.869,-0.124,0.391,3.141,-0.093,0.983,-0.230,-0.122,-0.366,0.305,60.000,90644.000,0.000
3.299,2.996,4.909,0.170,2.872,-0.061,0.501,3.191,-0.093,0.983,-0.230,-0.122,-0.366,0.305,60.000,90645.000,0.000
3.410,2.988,4.982,0.417,2.862,-0.011,0.617,3.236,-0.093,0.983,-0.230,-0.122,-0.366,0.305,60.000,90646.000,0.000
3.519,2.992,5.046,0.610,2.880,0.090,0.761,3.305,-0.093,0.983,-0.230,-0.122,-0.366,0.305,60.000,90647.000,0.000
3.553,2.976,5.021,0.703,2.869,0.192,0.864,3.356,-0.092,0.986,-0.234,1.160,-1.160,0.519,60.000,90648.000,1.000
3.348,2.841,4.739,0.795,2.663,0.155,0.870,3.330,-0.091,0.986,-0.235,1.099,-1.190,0.580,60.000,90649.000,1.000
2.779,2.466,4.099,1.225,2.084,-0.169,0.829,3.166,-0.089,0.985,-0.233,1.068,-1.160,0.671,60.000,90650.000,1.000
1.915,1.674,3.218,2.363,1.005,-0.972,0.701,2.674,-0.087,0.985,-0.230,0.885,-1.068,0.824,60.000,90651.000,1.000
0.807,0.241,2.191,3.937,-0.646,-2.376,0.139,1.577,-0.087,0.985,-0.232,0.916,-0.916,0.885,60.000,90652.000,1.000
-0.585,-1.758,0.978,4.898,-2.626,-4.002,-1.145,-0.041,-0.089,0.983,-0.233,0.854,-0.793,0.916,60.000,90653.000,1.000
-1.962,-3.589,-0.187,4.443,-4.155,-4.911,-2.730,-1.450,-0.089,0.983,-0.233,0.854,-0.610,1.038,60.000,90654.000,1.000
-2.456,-4.216,-0.577,3.083,-4.338,-4.356,-3.551,-1.774,-0.090,0.983,-0.233,0.793,-0.580,1.068,60.000,90655.000,1.000
-1.246,-3.181,0.469,2.324,-2.992,-2.558,-2.793,-0.813,-0.089,0.981,-0.232,0.793,-0.488,1.038,60.000,90656.000,1.000
1.567,-1.103,2.715,3.091,-0.953,-0.580,-0.738,0.712,-0.093,0.980,-0.233,0.763,-0.488,1.129,60.000,90657.000,1.000
4.902,0.830,4.946,4.665,0.577,0.563,1.380,1.790,-0.091,0.979,-0.234,0.732,-0.305,1.038,60.000,90658.000,1.000
7.591,1.914,6.024,5.536,1.073,0.731,2.519,2.036,-0.091,0.979,-0.232,0.671,-0.153,1.068,60.000,90659.000,1.000
9.364,2.510,6.108,5.318,1.132,0.682,2.871,2.024,-0.090,0.980,-0.231,0.702,-0.244,1.007,60.000,90660.000,1.000
10.874,3.486,6.536,5.309,1.825,1.254,3.485,2.651,-0.093,0.979,-0.231,0.702,-0.153,0.977,60.000,90661.000,1.000
12.723,5.209,8.344,6.809,3.622,2.577,4.828,4.174,-0.093,0.978,-0.232,0.671,-0.183,0.946,60.000,90662.000,1.000
14.700,7.291,11.184,9.407,6.102,4.225,6.221,6.064,-0.093,0.978,-0.232,0.519,-0.122,0.854,60.000,90663.000,1.000
16.100,9.186,13.831,11.444,8.544,5.869,6.761,7.671,-0.093,0.978,-0.232,0.519,-0.122,0.854,60.000,90664.000,0.000
16.597,10.694,15.430,11.816,10.499,7.443,6.308,8.738,-0.093,0.978,-0.232,0.519,-0.122,0.854,60.000,90665.000,0.000
16.519,11.888,16.044,10.880,11.870,8.890,5.507,9.346,-0.093,0.978,-0.232,0.519,-0.122,0.854,60.000,90666.000,0.000
16.343,12.779,16.181,9.728,12.672,10.025,5.075,9.641,-0.093,0.978,-0.232,0.519,-0.122,0.854,60.000,90667.000,0.000
16.198,13.225,16.115,9.042,12.894,10.641,5.183,9.690,-0.093,0.978,-0.232,0.519,-0.122,0.854,60.000,90668.000,0.000
15.979,13.155,15.836,8.801,12.616,10.704,5.534,9.556,-0.093,0.978,-0.232,0.519,-0.122,0.854,60.000,90669.000,0.000
15.699,12.741,15.421,8.809,12.101,10.391,5.858,9.357,-0.093,0.978,-0.232,0.519,-0.122,0.854,60.000,90670.000,0.000
15.480,12.246,15.092,9.022,11.630,9.945,6.111,9.192,-0.093,0.978,-0.232,0.519,-0.122,0.854,60.000,90671.000,0.000
